safe_idx,click_predictions_mean,click_predictions_std,click,opt_prices,payprice,slotprice,payprice_predictions_mean,payprice_predictions_std
2830,0,0.999999999,0,9.327032282,70,70,70,1.06E-06
2841,0,1,1,8.615122804,76,0,76,5.77E-06
2854,0,0.999999999,0,8.117119825,70,70,70,1.89E-06
2861,0,0.999999998,1,10.2409905,65,0,65,7.07E-06
2871,0,1,1,9.193788601,106,70,106,1.00E-05
2878,0,0.999999999,0,10.61344805,70,70,70,1.89E-06
2884,0,0.999999999,0,8.895560318,70,70,70,1.06E-06
2887,1,0.999896641,1,12.96327792,34,0,34,1.00E-05
2893,0,0.999999999,0,9.065452438,70,70,70,1.89E-06
2904,0,0.999999999,0,10.47868411,70,70,70,1.89E-06
2914,0,1,1,10.21946264,80,70,80,5.77E-06
2918,1,0.999787578,1,17.37180944,30,31,30,7.07E-06
2925,0,0.999999999,1,9.08510774,70,70,69.99999999,1.00E-05
2928,0,0.999999999,0,9.782353594,70,70,70,1.06E-06
2937,0,1,1,-0.037723482,145,0,2.43E-12,1
2940,0,0.999999426,1,9.250664289,50,20,50,1.00E-05
2947,1,0.999787664,1,16.7576044,32,5,32,1.00E-05
2953,0,0.999999787,1,8.988256105,51,0,51,1.00E-05
2957,0,1,1,8.919651718,80,70,79.99999999,1.00E-05
2966,1,0.989921849,1,34.08857787,20,20,30.62872643,0.795032407
2969,0,1,1,8.609783799,140,140,140,7.07E-06
2978,0,0.999999999,0,9.333413152,70,70,70,1.89E-06
2981,0,1,1,0.024128396,167,5,3.34E-08,1
2982,0,0.999999997,1,8.764646112,64,0,64,7.07E-06
2991,0,0.999999787,1,9.741061484,51,0,51,1.00E-05
2998,0,1,1,8.874357658,160,70,160,7.07E-06
3005,0,1,1,9.584490905,87,5,86.99999999,1.00E-05
3009,0,0.999999999,0,9.054536211,70,70,70,2.77E-06
3010,0,0.999999999,0,9.764667292,70,70,70,1.89E-06
3015,0,1,1,8.754772743,75,0,75,7.07E-06
3016,0,1,1,9.465158689,76,0,75.99999999,1.00E-05
3019,0,0.999999999,0,8.319134698,70,70,70,1.06E-06
3027,0,0.999999999,0,9.023945105,70,70,70,5.00E-06
3033,0,0.999999786,1,9.815170271,51,0,18,5.77E-06
3039,0,0.999999997,1,8.610373789,63,0,63,7.07E-06
3042,0,1,1,8.536493264,80,80,79.99999999,1.00E-05
3044,0,0.999999999,0,9.252161372,70,70,70,1.06E-06
3072,0,1,1,8.291134098,80,80,79.99999999,1.00E-05
3083,0,0.999999999,0,9.715739458,70,70,70,1.06E-06
3084,0,0.999999595,1,10.29790188,50,50,50,5.00E-06
3086,0,0.999999999,1,8.005292828,70,70,69.99999999,1.00E-05
3087,0,0.999999993,1,8.524151811,61,0,60.99999999,1.00E-05
3089,0,1,1,8.480226985,160,70,160,5.77E-06
3090,0,0.99999965,1,2.571744321,51,0,2.703418945,0.999104102
3095,0,0.999999999,0,11.32595264,70,70,70,1.06E-06
3101,0,1,1,0.15815256,70,70,2.02E-14,1
3118,0,1,1,10.29124199,76,0,76,5.77E-06
3121,0,0.999999999,0,8.248328177,70,70,70,1.06E-06
3122,0,1,1,9.44275997,108,70,108,7.07E-06
3134,0,0.999999999,0,9.253755425,70,70,70,1.89E-06
3141,0,0.999999999,1,9.975932859,70,70,69.99999999,1.00E-05
3142,0,1,1,9.107912629,102,5,102,1.00E-05
3145,0,1,1,10.14906833,80,80,79.99999999,1.00E-05
3154,0,0.999999999,0,9.334586812,70,70,70,1.06E-06
3159,0,0.999999999,0,10.04192514,70,70,42.93716142,0.795048497
3164,0,0.999999999,0,9.126550342,70,70,70,1.06E-06
3167,0,0.999999999,0,9.8351154,70,70,70,1.06E-06
3169,0,0.999999999,0,9.226077531,70,70,70,1.06E-06
3171,0,0.999999999,0,9.88686149,70,70,70,1.06E-06
3179,0,0.999999999,0,10.95737048,70,70,70,4.08E-06
3182,1,0.991784151,1,33.64636576,20,5,20,5.77E-06
3186,0,0.999980227,1,6.562035528,39,5,7.798086389,0.996625332
3188,0,0.999996053,1,-0.487063135,42,5,2.02E-08,1
3192,0,1,1,10.36996434,108,70,108,7.07E-06
3201,0,0.999999997,0,8.734432051,64,0,64,3.78E-06
3202,0,0.999999999,1,10.15031378,69,5,68.99999999,1.00E-05
3207,0,0.999999999,0,11.37276933,70,70,70,1.06E-06
3213,1,0.960064572,1,83.5777352,13,5,13,1.00E-05
3225,0,0.999980227,1,5.668207573,39,5,7.798086389,0.996625332
3227,0,0.999999999,1,10.15896165,70,70,73.33333588,5.77E-06
3240,0,1,1,8.731995586,82,5,81.99999999,1.00E-05
3245,0,0.999998025,1,10.22729294,46,0,46,7.07E-06
3248,0,1,1,10.24366672,80,70,30.41138753,0.970910513
3258,0,0.999996177,1,10.95989568,44,5,44,7.07E-06
3264,0,0.999996053,1,-0.005926228,42,5,2.02E-08,1
3275,0,1,1,9.740123259,106,70,106,1.00E-05
3277,0,0.999999786,1,10.27413706,51,0,18,5.77E-06
3282,0,0.999999999,0,8.948641317,70,70,70,1.06E-06
3295,0,1,1,10.15832743,76,0,75.99999999,1.00E-05
3298,0,0.999999999,0,10.16119023,70,70,70,4.08E-06
3300,0,0.999999997,1,10.35608743,64,0,64,7.07E-06
3306,1,0.995878956,1,20.80733568,22,5,22,1.00E-05
3316,0,0.999999999,0,9.407319896,70,70,70,2.77E-06
3325,0,1,1,10.42654586,171,162,171,1.00E-05
3329,0,1,1,9.958083878,150,5,150,5.00E-06
3331,0,0.999999999,1,10.67591567,70,70,73.33333588,5.77E-06
3332,0,0.999999999,0,10.05126843,70,70,70,5.00E-06
3335,0,0.999999999,1,10.75423464,70,70,70,1.00E-05
3336,0,0.999999999,0,9.715838977,70,70,70,1.06E-06
3337,0,0.999999997,0,10.4192538,64,0,64,3.78E-06
3339,0,0.999999999,0,9.871274123,70,70,70,1.06E-06
3343,0,0.999999997,0,10.57539534,64,0,64,3.78E-06
3346,0,0.999999996,1,9.68093405,61,0,60.99999999,1.00E-05
3353,0,0.999999999,0,10.37380228,70,70,70,1.06E-06
3360,0,0.99999999,1,9.831331807,59,59,59,5.77E-06
3367,0,0.999999997,0,10.52100022,64,0,64,3.78E-06
3373,0,0.999999997,0,9.390155454,64,0,64,3.78E-06
3379,0,1,1,0.109810588,70,70,2.02E-14,1
3381,0,1,1,10.08908842,80,80,48.5224528,0.795060097
3389,0,0.999999998,1,9.803864634,65,0,64.99999999,1.00E-05
3391,0,0.999980227,1,6.449670176,39,5,7.798086389,0.996625332
3392,1,0.989921849,1,37.02645658,20,20,30.62872643,0.795032407
3403,0,0.999999999,0,10.78020597,70,70,70,1.06E-06
3408,0,0.999999713,1,10.38187233,50,50,50,7.07E-06
3411,1,0.976945493,1,62.51104748,15,5,15,7.07E-06
3412,0,0.999999999,1,10.64264981,70,70,70,7.07E-06
3417,0,0.999999999,1,9.935877093,70,70,70,5.00E-06
3424,0,0.999998025,1,10.43320045,46,0,46,7.07E-06
3434,0,0.999999996,1,8.71941826,61,0,60.99999999,1.00E-05
3442,0,0.999999997,0,9.575380804,64,0,64,3.78E-06
3457,0,1,1,10.27562873,80,70,79.99999999,1.00E-05
3476,0,1,1,9.208689857,160,70,160,5.77E-06
3481,0,0.999980505,1,12.34664675,38,5,38,1.00E-05
3482,0,1,1,10.23962094,76,0,75.99999999,1.00E-05
3486,0,0.999996177,0,11.46080355,44,5,44,1.00E-05
3487,0,0.999999999,0,9.906896832,70,70,70,1.06E-06
3490,0,1,1,10.59869795,220,0,220,5.77E-06
3493,0,0.999999999,1,9.407407898,70,70,70,7.07E-06
3503,0,0.999999999,0,10.17012157,70,70,70,1.06E-06
3508,1,0.995878956,1,21.99285519,22,5,22,1.00E-05
3510,0,0.999999999,1,8.925233526,70,70,69.99999999,1.00E-05
3513,0,1,1,10.28153635,106,70,106,1.00E-05
3514,0,0.999999999,0,11.84509228,70,70,70,1.06E-06
3527,0,1,1,7.524801613,221,39,221,5.00E-06
3530,1,0.999787664,1,14.78997577,32,5,32,1.00E-05
3534,0,1,1,1.107613396,70,70,70,5.00E-06
3545,0,1,0,0.663162864,70,70,70,8.84E-07
3550,0,1,0,-0.428509322,70,70,70,8.84E-07
3565,0,1,1,2.217133817,111,5,111,1.00E-05
3571,0,1,1,2.295305202,70,70,70,7.07E-06
3572,0,1,0,2.389154973,70,70,70,8.84E-07
3577,0,1,1,0.244165855,65,0,64.99999999,7.07E-06
3583,0,1,1,-0.567765513,75,0,75,5.77E-06
3590,0,1,1,0.420818275,148,0,148,5.00E-06
3608,0,0.999999931,1,3.409937366,50,20,12.4815176,0.795029082
3611,0,1,1,0.098587426,70,70,72.00000381,4.47E-06
3622,0,1,1,4.029064883,80,80,4.08E-22,1
3627,0,1,1,5.629575349,76,0,76,5.00E-06
3628,0,0.999999304,1,4.570424412,44,5,15.13154068,0.974777385
3634,0,1,1,4.269898436,140,140,140,5.77E-06
3635,0,1,0,3.910100827,70,70,70,1.64E-06
3636,0,1,0,4.794871019,70,70,70,8.84E-07
3639,0,1,1,5.075786779,70,70,70,5.77E-06
3656,0,1,1,4.939290552,70,70,70,5.77E-06
3663,0,1,1,5.173604107,80,80,80,5.77E-06
3664,0,1,1,5.177992917,70,70,72.00000381,4.47E-06
3667,0,0.999995896,1,4.356324185,38,5,38,7.07E-06
3670,0,0.999999976,1,4.69207445,51,0,31.20005035,4.47E-06
3672,0,1,0,5.142596417,64,0,64,2.67E-06
3673,1,0.999934746,1,7.677386208,32,5,32,5.77E-06
3677,0,1,1,4.350198212,75,70,72.00000381,4.47E-06
3681,0,1,1,4.724542745,70,70,69.99999999,1.00E-05
3705,0,1,0,4.696670012,70,70,70,8.84E-07
3716,0,1,1,5.453467943,82,5,82,7.07E-06
3717,0,1,0,4.922756629,70,70,70,8.84E-07
3721,0,1,0,5.17292325,64,0,64,2.67E-06
3744,0,1,1,4.762654407,87,5,87,5.77E-06
3767,0,0.999999999,1,5.022033714,61,0,60.99999999,1.00E-05
3784,0,1,1,4.887094413,80,80,80,7.07E-06
3787,0,1,1,5.129187457,100,0,100,7.07E-06
3790,0,0.999999344,1,5.032092734,44,5,44,5.77E-06
3804,0,1,0,5.141306822,70,70,70,2.43E-06
3813,0,1,1,4.328694337,70,70,70,5.77E-06
3828,0,0.999999948,1,5.524964711,50,50,50,7.07E-06
3832,0,1,1,4.39991167,70,70,70,5.77E-06
3839,0,0.999971958,1,6.626901816,34,0,34,7.07E-06
3846,0,0.999999932,1,4.965066593,50,20,50,1.00E-05
3857,0,0.999999999,1,5.103389335,59,59,59,5.00E-06
3873,0,1,0,4.40876279,70,70,70,8.84E-07
3878,0,1,0,5.325705662,70,70,70,2.43E-06
3879,0,1,1,4.81849542,80,80,80,5.77E-06
3887,0,1,1,5.360247012,70,70,70,5.00E-06
3890,0,1,0,4.746198604,70,70,70,8.84E-07
3905,0,1,0,5.697746079,70,70,70,1.64E-06
3908,0,1,1,3.799978105,65,0,65,7.07E-06
3920,0,1,0,6.349381983,70,70,70,1.64E-06
3924,0,1,0,3.979071934,70,70,70,8.84E-07
3925,0,1,0,6.279861076,70,70,70,8.84E-07
3926,0,1,0,4.347962221,64,0,64,2.67E-06
3928,0,1,1,4.750003124,201,0,201,7.07E-06
3931,0,1,1,4.518754417,70,70,70,7.07E-06
3934,0,1,1,5.336619392,65,0,64.99999999,7.07E-06
3937,0,1,0,4.866991925,70,70,70,8.84E-07
3953,0,1,0,6.070926461,70,70,70,8.84E-07
3962,0,1,1,4.444447584,80,70,80,5.77E-06
3974,0,1,0,7.304721866,70,70,70,8.84E-07
3978,0,0.999999931,0,-1.601449078,50,20,7.570423104,0.929863739
3979,0,1,0,-0.220324853,70,70,70,2.43E-06
3983,0,1,0,6.644838367,70,70,70,1.64E-06
3988,0,1,1,5.501417302,70,70,70,1.00E-05
3998,0,1,0,5.154861277,70,70,70,8.84E-07
4009,0,1,1,4.958066567,100,0,100,7.07E-06
4010,0,1,0,4.678320078,70,70,70,3.54E-06
4014,0,0.999999966,1,5.271071695,50,50,50,5.77E-06
4021,0,1,1,5.557727846,80,80,80,5.77E-06
4024,0,1,0,4.22563394,70,70,70,8.84E-07
4025,0,1,0,4.548077188,70,70,70,8.84E-07
4031,0,1,1,4.207505452,80,80,80,7.07E-06
4037,0,1,0,4.668632028,70,70,70,2.43E-06
4066,0,1,1,2.887710597,80,80,4.08E-22,1
4067,0,1,1,6.150544475,167,5,167,1.00E-05
4074,0,1,0,2.542504243,70,70,70,8.84E-07
4076,0,1,1,4.56796614,70,70,70,1.00E-05
4078,0,1,1,4.728036098,70,70,70,5.77E-06
4081,0,1,1,4.527856278,70,70,70,5.77E-06
4088,0,0.99999694,1,5.849918568,40,5,40,1.00E-05
4101,0,1,1,4.580926999,80,80,80,7.07E-06
4102,1,0.978198511,1,39.23592843,15,0,15,5.77E-06
4107,0,1,0,5.535094071,70,70,70,1.64E-06
4117,0,1,0,5.22501582,70,70,70,8.84E-07
4122,0,1,0,5.920841736,70,70,70,8.84E-07
4124,0,0.999999999,1,4.573522072,61,0,61,7.07E-06
4129,0,1,0,4.658224868,70,70,70,8.84E-07
4149,0,1,0,5.739099133,70,70,70,3.54E-06
4151,0,1,1,4.48940157,90,80,90,5.77E-06
4160,0,1,0,4.304915451,70,70,70,8.84E-07
4174,0,1,0,4.307009766,70,70,70,3.33E-06
4175,0,1,0,5.513851805,70,70,70,8.84E-07
4177,0,1,0,5.285943111,70,70,70,1.64E-06
4181,0,1,0,4.165453624,70,70,70,1.64E-06
4183,0,1,1,4.53720631,220,0,220,5.00E-06
4187,0,1,0,5.223979455,70,70,70,8.84E-07
4202,0,0.999998554,1,6.106901569,41,0,41,1.00E-05
4211,0,1,1,4.050275674,75,70,72.00000381,4.47E-06
4214,0,0.999999344,0,5.519563888,44,5,44,7.07E-06
4236,0,0.999999304,1,6.071990907,44,5,15.13154068,0.974777385
4244,0,1,1,4.359598067,64,0,64,5.00E-06
4252,0,1,0,4.42343918,70,70,70,2.43E-06
4253,0,1,1,5.693303357,70,70,70,1.00E-05
4256,0,1,1,4.433123342,65,0,65,7.07E-06
4266,0,1,0,4.86400031,70,70,70,8.84E-07
4268,0,1,0,4.263093806,70,70,70,8.84E-07
4273,0,1,0,4.63067314,64,0,64,2.67E-06
4291,0,0.999999936,1,4.25697511,50,20,50,1.00E-05
4292,0,1,0,4.841891788,70,70,70,8.84E-07
4294,0,1,0,4.072278926,70,70,70,8.84E-07
4297,0,0.99999934,1,5.364842433,44,5,44,7.07E-06
4299,0,1,0,3.386952093,70,70,70,2.43E-06
4303,0,1,0,5.545546093,70,70,70,8.84E-07
4306,0,1,1,0.122806444,145,0,0.276255827,0.9999773
4311,0,1,1,4.668859493,70,70,69.99999999,1.00E-05
4312,0,1,0,4.346923474,70,70,70,8.84E-07
4317,0,0.999971958,1,8.067955427,34,0,34,7.07E-06
4323,1,0.995105649,1,25.02648298,20,20,20,7.07E-06
4337,0,1,0,4.099157926,70,70,70,8.84E-07
4340,0,0.999999936,1,4.943511655,50,20,50,1.00E-05
4348,0,1,1,2.3833557,80,80,80,7.07E-06
4349,0,1,0,5.053863007,70,70,70,8.84E-07
4352,0,1,1,4.334694825,95,5,95,5.77E-06
4353,1,0.995640883,1,16.6405532,20,5,20,5.00E-06
4354,0,0.999999932,1,2.361984246,50,20,50,1.00E-05
4357,0,1,1,6.924066384,201,0,201,5.77E-06
4358,0,1,0,5.23301332,70,70,70,8.84E-07
4364,0,1,0,3.850422105,70,70,70,8.84E-07
4365,0,0.99999694,1,6.864495176,40,5,40,1.00E-05
4367,0,0.99999934,1,4.818685694,44,5,44,7.07E-06
4375,0,1,1,5.752347466,80,80,80,7.07E-06
4379,0,0.999999999,1,4.168131451,61,0,60.99999999,1.00E-05
4392,0,1,1,10.81748268,142,0,142,7.07E-06
4404,0,0.999999931,0,0.521471928,50,20,7.570423104,0.929863739
4406,0,0.99999934,1,4.750825201,44,5,44,7.07E-06
4427,0,0.999999932,1,6.508849441,50,20,50,7.07E-06
4436,0,1,0,6.669060889,70,70,70,8.84E-07
4449,0,1,1,5.823149805,70,70,70,5.00E-06
4454,0,1,1,6.61646389,70,70,70,5.00E-06
4466,0,1,1,4.352664968,95,0,94.99999999,1.00E-05
4490,0,1,1,4.963787089,80,70,80,5.77E-06
4493,0,1,1,5.973779965,92,80,92,5.77E-06
4498,0,1,0,3.957610313,70,70,70,8.84E-07
4513,0,1,0,5.584417743,64,0,64,2.67E-06
4518,0,1,1,6.436679842,80,80,80,1.00E-05
4521,0,1,1,-2.917670833,80,80,4.08E-22,1
4523,0,1,0,5.222467931,70,70,42.45714618,0.795060098
4529,0,1,1,5.200626609,69,5,69,5.77E-06
4535,0,1,1,3.067600265,80,80,80,7.07E-06
4543,0,1,0,2.96018818,70,70,70,8.84E-07
4554,0,1,1,2.521191093,70,70,69.99999999,1.00E-05
4566,0,1,1,2.631125722,95,0,94.99999999,1.00E-05
4569,0,1,0,3.489854586,70,70,70,8.84E-07
4571,0,1,1,3.899299863,70,70,72.00000381,4.47E-06
4573,0,1,1,3.458317799,76,0,76,5.77E-06
4587,0,1,1,3.815920563,70,70,70,5.77E-06
4592,0,1,1,3.170814794,80,80,80,7.07E-06
4594,0,1,1,4.205891827,95,0,94.99999999,1.00E-05
4615,0,1,1,3.539998702,70,70,70,1.00E-05
4638,0,1,0,4.378154483,70,70,70,8.84E-07
4643,0,1,1,3.695274225,81,5,81,7.07E-06
4649,0,1,1,4.536671376,80,80,80,7.07E-06
4664,0,1,1,3.844210747,95,5,95,5.77E-06
4675,0,1,1,4.691755599,70,70,70,5.77E-06
4676,0,1,1,3.983973262,106,70,106,5.00E-06
4681,0,0.999999931,1,4.93072874,50,20,50,5.77E-06
4687,0,1,0,4.12400927,70,70,70,8.84E-07
4692,0,1,1,4.569168423,80,80,80,7.07E-06
4698,0,1,0,4.635463478,70,70,70,8.84E-07
4699,0,1,1,4.257134168,112,0,112,7.07E-06
4701,0,1,1,3.637818547,160,70,160,5.00E-06
4725,0,1,1,4.030902108,70,70,70,1.00E-05
4731,0,0.999999936,1,3.591602941,50,20,50,1.00E-05
4732,0,1,1,3.683585009,80,70,80,5.77E-06
4734,0,1,1,3.360773849,70,70,70,5.00E-06
4736,0,1,0,3.165437877,70,70,70,8.84E-07
4740,0,1,1,4.714902942,80,80,80,7.07E-06
4745,1,0.995105649,1,24.29792497,20,20,20,7.07E-06
4750,1,0.974608127,1,43.2096888,13,5,13,5.00E-06
4757,0,1,1,3.741272088,70,70,70,5.77E-06
4768,0,1,1,4.443759563,80,80,80,7.07E-06
4772,1,0.986137558,1,37.77787092,15,5,15,5.77E-06
4773,0,1,1,4.455680899,112,0,112,7.07E-06
4783,0,1,0,4.448561487,70,70,70,8.84E-07
4789,0,1,0,-0.084509898,70,70,70,8.84E-07
4796,0,1,0,12.00825918,70,70,70,7.70E-07
4798,0,0.99999989,1,10.92955135,44,5,44,7.07E-06
4806,0,1,0,9.338699842,70,70,70,7.70E-07
4808,0,1,0,13.49614819,70,70,70,7.70E-07
4809,0,1,0,12.58886694,70,70,70,7.70E-07
4815,0,0.999999993,1,11.34811391,50,20,49.99999999,1.00E-05
4818,0,0.999981026,1,12.89864184,32,5,32,5.00E-06
4821,0,1,1,8.806338984,171,162,171,5.77E-06
4823,1,0.997408065,1,31.57040164,18,0,34.50003135,4.08E-06
4851,0,1,1,12.92534697,70,70,70,5.00E-06
4852,0,0.999999996,1,11.06772539,51,0,51,1.00E-05
4856,0,1,1,12.74724419,61,0,61,5.77E-06
4866,0,0.999999998,1,9.189178981,51,0,34.50003135,4.08E-06
4880,0,1,1,10.81861379,80,80,80,7.07E-06
4892,0,1,0,11.27571974,70,70,70,2.13E-06
4908,0,1,1,10.44488431,82,5,82,5.77E-06
4909,0,1,0,11.17375419,70,70,70,7.70E-07
4919,0,1,0,11.33610991,70,70,70,3.16E-06
4923,0,1,0,11.98958139,70,70,70,7.70E-07
4925,0,1,1,11.14426349,167,5,167,7.07E-06
4929,0,1,1,11.27406287,63,0,63.00000094,5.77E-06
4930,0,1,0,11.43290857,70,70,70,7.70E-07
4939,1,0.987500458,1,33.72733192,15,0,15,5.00E-06
4946,0,1,1,10.19253575,75,70,71.99998856,3.16E-06
4953,0,0.999999996,1,11.9309406,51,0,51,7.07E-06
4959,0,0.999984673,1,14.81360596,30,31,30,5.00E-06
4961,0,1,1,12.58716128,102,5,102,5.77E-06
4972,0,1,1,9.645691947,81,5,81,5.77E-06
4974,0,1,0,11.68340256,70,70,70,1.51E-06
4976,0,1,0,10.34715091,64,0,64,2.29E-06
4988,0,1,1,11.13958423,80,80,80,5.77E-06
4990,0,1,1,11.79174171,201,0,201,5.77E-06
4991,0,1,0,11.68864492,64,0,64,2.29E-06
4999,0,1,0,10.83961043,70,70,69.30736963,0.286063906
5011,1,0.997795614,1,19.95681348,20,20,20,5.00E-06
5026,0,1,0,10.21366681,70,70,70,1.51E-06
5031,0,1,1,10.92211664,65,0,65,5.77E-06
5050,0,1,1,10.25428238,111,5,111,7.07E-06
5054,0,1,0,10.34083307,70,70,70,7.70E-07
5058,0,1,1,10.51445556,70,70,70,5.00E-06
5062,0,1,0,10.80585945,64,0,64,2.29E-06
5064,0,1,0,9.979698181,64,0,64,2.29E-06
5076,0,1,1,10.3749665,201,0,201,5.77E-06
5084,0,0.999999994,1,10.09579709,50,20,50,5.77E-06
5086,0,1,1,10.16009951,70,70,70,5.77E-06
5092,0,0.999999889,1,10.39114512,42,5,50.53830443,0.953144296
5095,0,1,1,10.05203496,65,0,65,5.00E-06
5100,0,1,0,10.23575991,70,70,70,7.70E-07
5108,0,1,0,10.88269747,70,70,70,3.16E-06
5112,0,0.99999989,1,10.40116552,44,5,44,7.07E-06
5139,0,0.999999998,0,10.57796783,51,0,51.00009184,1.00E-05
5140,0,0.999999258,1,10.83385142,38,5,38,5.77E-06
5141,0,1,1,10.51396035,142,0,142,5.77E-06
5142,0,1,1,10.70081474,143,5,143,7.07E-06
5143,0,1,1,10.14934143,167,5,167,7.07E-06
5150,0,0.999999407,1,11.08466257,40,5,40,5.77E-06
5161,0,1,1,9.769385824,82,5,82,5.77E-06
5169,0,0.999999993,1,10.0094404,50,20,50,5.77E-06
5171,0,1,0,10.61906486,70,70,70,7.70E-07
5177,0,1,0,9.783988787,70,70,70,3.16E-06
5182,0,1,0,10.00517451,70,70,70,7.70E-07
5188,0,0.999999258,1,10.31792432,38,5,38,5.77E-06
5191,0,1,1,10.87428653,140,140,140,5.00E-06
5192,0,1,1,10.04713209,70,70,70,5.77E-06
5213,1,0.992360505,1,31.77278143,15,5,15,5.00E-06
5215,0,1,1,7.976707249,111,5,111,7.07E-06
5224,0,1,1,9.672740717,100,0,100,5.00E-06
5228,0,1,0,11.0533604,70,70,70,7.70E-07
5231,0,0.999999993,1,10.53536207,50,20,49.99999999,1.00E-05
5232,0,1,0,10.99531738,70,70,70,7.70E-07
5243,0,1,0,10.17737229,64,0,64,2.29E-06
5257,0,1,1,10.84712765,90,80,90,5.00E-06
5259,0,0.999999911,1,10.19578364,44,5,44,5.00E-06
5260,0,1,1,11.81668324,143,5,143,5.77E-06
5265,0,1,0,11.12103036,70,70,70,7.70E-07
5283,0,1,0,10.36438014,64,0,64,2.29E-06
5304,0,1,0,10.43766175,70,70,70,7.70E-07
5334,0,1,0,10.68433948,70,70,70,1.51E-06
5344,0,1,1,10.47544443,145,0,145,1.00E-05
5346,0,1,1,10.27904004,61,0,61,5.77E-06
5349,0,0.999999998,1,10.28812284,51,0,51.00008366,5.77E-06
5350,0,1,1,10.13908268,80,70,80,5.00E-06
5357,0,1,0,9.493750905,70,70,70,7.70E-07
5373,0,1,1,10.5980239,70,70,71.99998856,3.16E-06
5381,0,1,1,10.39779019,80,80,80,7.07E-06
5387,0,1,0,11.16841594,70,70,70,7.70E-07
5398,0,1,0,9.302693831,70,70,70,1.51E-06
5400,0,1,0,9.570488458,70,70,70,7.70E-07
5403,0,1,0,9.355200663,70,70,70,7.70E-07
5409,0,0.999999949,1,10.14808274,44,5,44,5.77E-06
5424,0,1,0,8.935103908,70,70,70,1.51E-06
5430,0,1,0,10.18798667,70,70,70,1.51E-06
5437,0,1,0,8.853740702,70,70,59.01081499,0.537933129
5438,0,1,1,9.949132856,75,0,75,5.77E-06
5440,1,0.992566704,1,15.6787555,15,5,15.00000015,5.77E-06
5441,0,0.999999996,1,8.445408937,51,0,51,1.00E-05
5442,0,1,0,8.162264777,70,70,70,7.70E-07
5451,0,1,0,11.28658968,70,70,70,7.70E-07
5456,0,1,0,10.24963019,70,70,70,1.51E-06
5457,0,1,1,9.677753643,70,70,70,5.00E-06
5458,1,0.992566704,1,15.98693088,15,5,15.00000015,5.77E-06
5460,0,1,0,8.35680777,70,70,70,7.70E-07
5462,0,1,1,8.801114984,70,70,70,7.07E-06
5465,0,1,1,8.535501086,80,80,80,5.77E-06
5468,0,0.999999996,1,9.133532998,51,0,51,1.00E-05
5473,0,1,0,9.136716133,70,70,70,7.70E-07
5498,0,1,1,6.361381387,80,70,80,5.00E-06
5500,0,1,1,11.87035492,61,0,61.00001121,5.77E-06
5502,0,1,1,8.665899032,80,80,80,5.77E-06
5510,0,1,0,8.939226317,70,70,70,2.13E-06
5518,0,1,0,10.23961071,70,70,70,7.70E-07
5519,0,1,1,6.057037538,80,80,80,5.77E-06
5528,0,1,0,9.864112491,70,70,70,7.70E-07
5530,0,0.999999993,1,7.108098919,50,20,49.99999999,1.00E-05
5541,0,1,1,12.76943306,70,70,70,7.07E-06
5543,0,1,1,9.363714128,65,0,65,5.77E-06
5547,0,1,0,8.733355884,64,0,64,2.29E-06
5548,0,0.999999998,0,8.597498627,51,0,51.00009184,1.00E-05
5549,0,1,1,8.092554767,108,70,107.9999943,5.00E-06
5553,0,1,1,9.501329946,70,70,70,5.77E-06
5562,0,1,0,8.458386823,70,70,70,7.70E-07
5569,0,1,0,9.106743414,70,70,70,7.70E-07
5577,0,1,1,8.550298139,102,5,102,5.77E-06
5580,0,1,1,9.264041838,70,70,70,5.00E-06
5588,0,1,0,8.692487454,70,70,70,7.70E-07
5591,0,1,1,9.386269946,143,5,143,5.77E-06
5592,0,1,0,8.804670744,70,70,70,7.70E-07
5593,0,1,0,9.485705635,70,70,70,7.70E-07
5601,0,1,1,8.896331642,65,0,65.00000169,5.00E-06
5614,0,0.999999407,1,10.02137928,40,5,40,5.77E-06
5618,0,1,0,8.964470207,70,70,70,7.70E-07
5625,0,1,1,9.63052069,143,5,143,7.07E-06
5628,0,0.999999993,1,9.069867817,50,20,50,5.77E-06
5639,0,0.999999998,1,9.713821965,51,0,51.00008366,5.77E-06
5647,0,1,0,9.092546832,70,70,70,7.70E-07
5663,0,1,0,9.734639599,64,0,64,2.29E-06
5665,0,1,1,9.142406293,111,5,111,7.07E-06
5669,0,1,1,9.768117855,80,80,80,7.07E-06
5672,0,0.999999996,1,9.213988639,51,0,51,7.07E-06
5674,0,1,1,9.797543703,121,0,121,5.00E-06
5675,0,1,0,9.23218558,70,70,70,7.70E-07
5682,0,1,1,9.810304067,142,0,142,5.77E-06
5688,0,1,1,9.277328721,63,0,63.00000094,5.77E-06
5710,0,1,1,9.930343087,76,0,76,5.00E-06
5712,1,0.997408065,1,30.3198012,18,0,34.50003135,4.08E-06
5717,0,1,0,9.186949943,70,70,70,1.51E-06
5737,0,0.999999998,1,10.62835421,51,0,34.50003135,4.08E-06
5743,0,1,0,10.13229732,70,70,70,7.70E-07
5750,0,1,0,9.072140042,70,70,70,7.70E-07
5753,0,0.999999995,1,8.047444293,50,50,50,5.77E-06
5765,0,1,0,10.01761701,70,70,62.5602842,0.563406192
5784,0,1,0,11.42917758,70,70,70,7.70E-07
